supplier_id,material_type,capacity_product_equivalent_m3_per_week,service_probability,stability_index,fulfilment_ratio_capped,capacity_normalized,service_normalized,stability_normalized,fulfilment_normalized
S191,B,3.9986329460013668,0.8947368421052632,0.6579945966835361,0.07506415739948674,0.001277363746894035,0.8914473684210527,0.618804353624281,0.07439972381685145
S192,C,0.6127450980392157,0.23529411764705882,0.6165892333599113,0.036231884057971016,6.304594336848738e-05,0.2113970588235294,0.572654368616688,0.03553955506323271
S193,B,5.101010101010101,0.8333333333333334,0.5706638948337023,1.0,0.0016727212618609373,0.828125,0.5214664665111681,1.0
S194,C,586.6030092592594,1.0,0.8788821446227862,0.9998520418228447,0.21022311101814134,1.0,0.8650033048587942,0.9998519355361412
S195,A,1.4634146341463414,0.4146341463414634,0.6154430692372868,0.023872679045092837,0.0003681308159325383,0.3963414634146341,0.571376866070413,0.023171471736327758
S196,A,1.388888888888889,0.4166666666666667,0.5798550793484801,0.6779661016949152,0.00034140283693535986,0.3984375,0.5317108646642209,0.6777347665828719
S197,B,4.29090909090909,0.952,0.6244394696374317,0.6030664395229983,0.0013821859212377224,0.9505,0.5814041598860455,0.6027812997592344
S198,A,1.0344827586206897,0.25287356321839083,0.5988934934311484,0.11612903225806452,0.0002142983098547335,0.22952586206896552,0.5529308819266264,0.11549409789112189
S199,B,4.103535353535353,0.625,0.4267297026135937,0.08452535760728218,0.0013149860388367172,0.61328125,0.3610389209026511,0.08386772053837309
S200,B,1.3491075134910748,0.410958904109589,0.5611047604204865,0.06707946336429309,0.00032713560938280717,0.3925513698630137,0.5108119552487644,0.06640929392559113
S201,A,2788.7414965986395,0.5714285714285714,0.33742389990288957,0.23512829116229184,1.0,0.5580357142857143,0.2614996070225464,0.2345788406746444
S202,B,4.5568466621098205,0.9548872180451128,0.6593909198546537,0.3472222222222222,0.0014775620062813402,0.9534774436090225,0.6203606808302317,0.3467532951274151
S203,A,2.1428571428571432,0.8214285714285714,0.6173272058155761,1.0,0.0006118066764003217,0.8158482142857143,0.5734769049992031,1.0
S204,A,4.999999999999999,0.18518518518518517,0.5988526875683787,0.680672268907563,0.0016364949101622818,0.1597222222222222,0.5528854001386676,0.6804428777880579
S205,A,1.4084507042253522,0.4225352112676056,0.5705246475944284,0.17341040462427745,0.0003484185036375642,0.4044894366197183,0.5213112629943046,0.17281661869780668
S206,C,2.8703703703703707,0.9333333333333333,0.6174146045924748,1.0,0.000872722661848969,0.93125,0.573574318762054,1.0
S207,C,2.3504273504273505,0.4835164835164835,0.48474190185616056,0.27697841726618705,0.0006862498386821734,0.4673763736263736,0.42569871157702466,0.2764590300844904
S208,A,115.83333333333334,0.7142857142857143,0.39451021910568856,0.5881918323481999,0.04138585931151167,0.7053571428571429,0.32512742148600876,0.5878960073151662
S209,A,3.721461187214612,0.5068493150684932,0.3589181203057559,0.5927272727272728,0.0011779586229080715,0.4914383561643836,0.28545684033044005,0.5924347057568647
S210,C,156.81454836131098,0.8489208633093526,0.3810672781252139,0.4535444903621073,0.0560833984070648,0.8441996402877698,0.3101440600345495,0.45315194054914004
S211,A,1.5591397849462367,0.8709677419354839,0.8039684367331241,0.18181818181818182,0.00040246176842744804,0.8669354838709677,0.7815052693760697,0.18123043567227273
S212,C,0.633169934640523,0.14705882352941177,0.671973873684333,0.03147208121827411,7.037112477814193e-05,0.12040441176470588,0.6343855095958231,0.030776332988700535
S213,C,2.058232931726908,0.9819277108433735,0.6874596759067005,1.0,0.0005814569746975327,0.9813629518072289,0.6516458228264294,1.0
S214,B,0.8471814923427825,0.5591397849462365,1.0,0.09576427255985268,0.0001471244185514429,0.5453629032258064,1.0,0.09511470903743506
S215,B,0.9968102073365231,0.18421052631578946,0.5173433396971598,0.0427715996578272,0.00020078739284189564,0.15871710526315788,0.46203593329944914,0.04208396850964787
S216,B,4.350941850941851,0.8716216216216216,0.650327424453994,1.0,0.0014037161232337613,0.8676097972972973,0.6102586036286008,1.0
S217,A,5.387596899224806,0.46511627906976744,0.6402694632640897,0.7202072538860104,0.0017755030038896797,0.44840116279069764,0.599048105256855,0.7200062629760103
S218,C,89.60069444444446,1.0,0.6413641665338241,1.0,0.031977762568021866,1.0,0.600268250074596,1.0
S219,A,1.6666666666666665,0.6944444444444444,0.6737082178731281,0.10619469026548672,0.00044102530410666146,0.6848958333333334,0.6363185914935789,0.10555261950038843
S220,C,1.568100358422939,0.45161290322580644,0.5864815137212425,0.11235955056179775,0.0004056753964007157,0.4344758064516128,0.5390966191271528,0.11172190836355184
S221,A,5.185185185185185,0.9761904761904762,0.6431216233019448,1.0,0.0017029098882764832,0.9754464285714285,0.6022270930115927,1.0
S222,B,1.2432012432012434,0.38461538461538464,0.6024242445983183,0.026272577996715927,0.0002891532912161457,0.36538461538461536,0.5568662202584473,0.025573094670723433
S223,C,1.0510510510510511,0.4594594594594595,0.6162569131738428,0.11475409836065574,0.00022024037686215505,0.44256756756756754,0.5722839680121838,0.11411817630114757
S224,B,1.487603305785124,0.8636363636363636,0.7678653720569982,0.3673469387755102,0.0003768058624590455,0.859375,0.7412651709977829,0.36689246839964856
S225,B,3.0303030303030303,0.875,0.5722816646936073,1.0,0.0009300810520385062,0.87109375,0.5232696158808962,1.0
S226,A,5.649717514124294,0.576271186440678,0.40301179067899223,0.8032128514056225,0.0018695101723595641,0.5630296610169492,0.33460318426539437,0.8030714880978826
S227,A,10.854700854700857,0.7692307692307693,0.34181829528631674,0.5825688073394495,0.0037362299874651034,0.7620192307692308,0.2663975541671591,0.5822689429704103
S228,C,3.6793372319688107,0.2631578947368421,0.47868033780142166,0.0391597510373444,0.0011628512504531106,0.2401315789473684,0.418942555664026,0.0384695252945907
S229,A,2464.4930555555557,1.0,0.7597826506871365,0.986112230295789,0.8837112531766226,1.0,0.7322562542754694,0.9861022539275325
S230,B,2.3172905525846703,0.7352941176470589,0.6634192133165421,0.03278688524590164,0.0006743656282832934,0.7270220588235294,0.6248505746012222,0.03209208151421678
S231,C,0.551994301994302,0.20512820512820512,0.6531530338727766,0.007370423204945316,4.1258224303873866e-05,0.18028846153846154,0.6134079983409455,0.006657361395073862
S232,B,4.507575757575758,0.65,0.4529683416454834,0.8623188405797102,0.0014598914456313383,0.6390625,0.39028423360470005,0.8622199364376048
S233,B,3.1907308377896606,0.6705882352941176,0.5100053031064881,0.8099547511312217,0.0009876170223834288,0.6602941176470588,0.453857034445265,0.8098182309103017
S234,C,0.6188118811881188,0.44554455445544555,1.0,0.012451577199778638,6.522173982680059e-05,0.4282178217821782,1.0,0.01174216546940158
S235,B,7.535885167464115,0.8157894736842105,0.31847789986912894,0.6136363636363636,0.002545967002807467,0.8100328947368421,0.24038259349273086,0.61335881684524
S236,C,1.5555555555555558,0.64,0.6162569131738428,0.875,0.0004011763172381409,0.62875,0.5722839680121838,0.8749102054499306
S237,A,4.517906336088155,0.9834710743801653,0.6277396146899981,1.0,0.0014635964134187007,0.9829545454545455,0.5850824670538495,1.0
S238,B,0.8815426997245178,0.05454545454545454,0.6090291782498797,0.0239880059970015,0.0001594477522671145,0.024999999999999994,0.5642280102423498,0.02328688153409048
S239,C,4.118773946360154,1.0,0.6245500625767341,0.8206106870229007,0.0013204512212050491,1.0,0.5815274256197829,0.8204818215617324
S240,B,1.1600378787878787,0.078125,0.5657990107979836,0.49,0.00025932750886809415,0.04931640625,0.5160441176343501,0.48963363823571665
S241,C,0.6944444444444444,0.19642857142857142,0.6496569633540252,0.041791044776119404,9.23466690071055e-05,0.17131696428571427,0.6095113146972154,0.0411027092400647
S242,A,2.025641025641026,0.4461538461538462,0.5143938555714739,0.13122923588039867,0.0005697681847588054,0.4288461538461538,0.45874846913407913,0.13060514884137783
S243,A,1.2209302325581397,0.313953488372093,0.5694991259569397,0.4846153846153846,0.0002811659963201542,0.292514534883721,0.5201682273004707,0.4842451547781752
S244,C,94.94212962962963,1.0,0.655704341435364,0.9650020587024293,0.03389341959300335,1.0,0.6162516590725973,0.9649769177072919
S245,C,3.2890252215405584,0.9325153374233128,0.21749924134329882,0.6701388888888888,0.0010228694068494786,0.9304064417177914,0.1278328365776657,0.6699019310484279
S246,C,0.8487654320987655,0.25,0.6320704173529833,0.0032336297493936943,0.00014769248410227316,0.2265625,0.5899095344172115,0.0025175962474656686
S247,C,328.1134259259259,1.0,0.876996828138529,1.0,0.11751817891104685,1.0,0.8629019508191497,1.0
S248,B,1.2299465240641712,0.35294117647058826,0.5727641343947232,0.13346228239845262,0.0002843996070565936,0.3327205882352941,0.5238073715648418,0.13283979948269076
S249,B,1.6919191919191918,0.5166666666666667,0.5589052039008786,0.18356164383561643,0.0004500818920313253,0.5015625,0.5083603525515521,0.1829751501168067
S250,A,3.070175438596491,0.631578947368421,0.6450262178582695,0.05343511450381679,0.0009443809277090279,0.6200657894736842,0.6043499341887834,0.0527551435597795
S251,A,1.1111111111111112,0.1111111111111111,0.5173475898228578,0.017249640632486823,0.0002417803697640581,0.08333333333333333,0.4620406704451108,0.016543675621686925
S252,C,1.1299435028248588,0.4067796610169492,0.5714285714285714,0.03247631935047361,0.0002485344353349938,0.38824152542372886,0.5223187670480102,0.03178129252178998
S253,C,4.301697530864197,0.9444444444444444,0.5411718041589878,1.0,0.0013860550968566483,0.9427083333333333,0.48859489062756595,1.0
S254,A,5.962962962962963,0.5777777777777777,0.43397061952253035,1.0,0.001981852796356128,0.5645833333333333,0.36910957117509985,1.0
S255,A,1.6666666666666667,0.5,0.6000000000000001,0.75,0.00044102530410666156,0.484375,0.554164182578143,0.7498204108998612
S256,B,4.79020979020979,0.9461538461538461,0.5687371782763287,1.0,0.0015612555643266135,0.9444711538461538,0.519318968382926,1.0
S257,C,0.8442265795206971,0.2549019607843137,0.5921210858892252,0.20666666666666667,0.00014606466601123878,0.2316176470588235,0.5453824272957082,0.20609677058889259
S258,B,4.48051948051948,0.8928571428571429,0.6325163021959284,0.672077922077922,0.0014501879585691983,0.8895089285714286,0.5904065130007875,0.6718423571543632
S259,B,1.8799102132435468,0.5555555555555556,0.5668564789648743,0.4240506329113924,0.0005175031576927114,0.5416666666666667,0.5172227605958085,0.4236368959971484
S260,B,1.9226750261233017,0.8827586206896552,0.6746740402772989,0.3177892918825561,0.0005328403678946322,0.8790948275862069,0.6373950870461986,0.3172992214538524
S261,B,1.6083916083916083,0.47692307692307695,0.5699763220817055,0.053117782909930716,0.00042012548581897585,0.46057692307692305,0.5207001051113593,0.05243758400871185
S262,C,0.6944444444444444,0.23214285714285715,0.5520980047401841,0.03341288782816229,9.23466690071055e-05,0.20814732142857142,0.500773119546148,0.03271853378943917
S263,C,3.9016812865497075,0.868421052631579,0.6326473982609022,0.9046610169491526,0.0012425929182547008,0.8643092105263158,0.5905526313040085,0.9045925295804556
S264,B,4.848484848484849,0.5,0.37209302325581395,1.0,0.0015821553826142994,0.484375,0.30014144939592197,1.0
S265,A,2.9375,0.7375,0.41528044144438664,0.24394463667820068,0.0008967980914153668,0.7292968750000001,0.3482776941220267,0.2434015194687841
S266,A,45.270833333333336,1.0,0.8922066394801723,1.0,0.01607926208832175,1.0,0.8798546474999843,1.0
S267,C,1.2796504369538078,0.6966292134831461,0.5873107592798935,0.11631205673758865,0.00030222546220507265,0.6871488764044944,0.5400208875558644,0.11567725384745235
S268,C,751.0763888888889,1.0,0.884323564484476,1.0,0.26920998892388226,1.0,0.871068254538724,1.0
S269,A,2.2688172043010755,0.9225806451612903,0.6669089697160894,0.25178997613365156,0.0006569811039102575,0.9201612903225806,0.6287402205937105,0.25125249467404737
S270,C,1.996527777777778,0.90625,0.5223036848191852,1.0,0.0005593269838725823,0.9033203125,0.4675646821048809,1.0
S271,C,5.533154121863799,0.7903225806451613,0.3906294109552844,0.7694704049844237,0.0018277057745717158,0.7837701612903225,0.32080191330102664,0.7693048025743268
S272,B,2.6936026936026933,0.7777777777777778,0.5848419916093799,0.0975609756097561,0.0008093265463763222,0.7708333333333334,0.5372692249248442,0.09691270276047428
S273,A,159.66329966329965,0.9090909090909091,0.5344818821613933,0.8823967249720879,0.05710507708608645,0.90625,0.4811383735218509,0.8823122439067453
S274,A,2.619047619047619,0.6530612244897959,0.6038864001936909,0.4301675977653631,0.0007825880486939816,0.642219387755102,0.5584959235960996,0.4297582550119739
S275,A,1101.0625000000002,1.0,0.851445300294261,1.0,0.39472931643636394,1.0,0.8344224850620834,1.0
S276,B,1.01010101010101,0.24358974358974358,0.5782855738631215,0.07123287671232877,0.00020555401806540287,0.21995192307692307,0.5299615102616885,0.07056569090468952
S277,C,0.508130081300813,0.1951219512195122,0.596447758390301,0.017761989342806393,2.552672151415926e-05,0.16996951219512196,0.5502048912237927,0.017056392380981868
S278,A,1.2449799196787148,0.3132530120481928,0.5921210858892252,0.14385150812064965,0.00028979119731649264,0.2917921686746988,0.5453824272957082,0.14323648837168212
S279,C,2.522675736961452,0.7346938775510204,0.52440686807037,0.31338028169014087,0.0007480251519202649,0.7264030612244898,0.46990886816483063,0.31288704402074535
S280,B,1.6588296760710552,0.646551724137931,0.4802189092441692,0.14648212226066898,0.0004382146388886624,0.6355064655172414,0.4206574313061242,0.14586899223020636
S281,A,1.2244897959183674,0.30612244897959184,0.36320002703890175,0.5217391304347826,0.0002824426012625486,0.28443877551020413,0.29022940880168063,0.5213955686779952
S282,A,1175.9722222222224,1.0,0.6464018457744247,1.0,0.4215950052707847,1.0,0.6058831946799518,1.0
S283,A,0.7352941176470589,0.20588235294117646,0.622137297977715,0.23255813953488372,0.00010699703182641461,0.18106617647058823,0.5788381834266575,0.23200684276236433
S284,C,269.65856481481484,1.0,0.5463114066123405,1.0,0.09655387597568606,1.0,0.4943234377801006,1.0
S285,A,0.7383966244725738,0.24050632911392406,0.5164379299855911,0.005285412262156448,0.00010810971761015957,0.21677215189873417,0.4610267731023018,0.0045708526713290135
S286,B,2.5378787878787876,0.75,0.54139727827949,1.0,0.0007534775875075621,0.7421875,0.48884620172461996,1.0
S287,B,1.6666666666666667,0.1,0.4929704984046235,0.07875894988066826,0.00044102530410666156,0.07187500000000001,0.43487021924807123,0.07809717047586054
S288,A,1.515151515151515,0.3939393939393939,0.5852483286516094,0.6521739130434783,0.0003866857765586787,0.375,0.5377221239432721,0.6519240499476329
S289,A,1.1904761904761905,0.25,0.6025746939581488,0.03350083752093802,0.0002702439318130014,0.2265625,0.5570339095417488,0.032806546661439624
S290,C,0.5898021308980212,0.2602739726027397,0.600312540827927,0.010381781647689216,5.481765740147814e-05,0.23715753424657532,0.5545125373168842,0.009670883066429475
S291,A,59.93993993993994,0.9864864864864865,0.25580510045075366,0.5929006386454775,0.021340203417178117,0.9860641891891893,0.17052814659571225,0.5926081962135864
S292,A,129.37853107344634,0.7627118644067796,0.5960382419980387,0.8280600253118785,0.04624372097340717,0.7552966101694915,0.5497484485350629,0.8279365111305499
S293,A,4.776119402985074,0.11940298507462686,0.2973129921959533,0.14339058999253174,0.001556202175427203,0.09188432835820895,0.21679240870990987,0.14277523914007675
S294,C,109.03935185185186,1.0,0.8553427436138957,1.0,0.03894925980194691,1.0,0.8387665346327452,1.0
S295,A,1.1244979919678715,0.6746987951807228,1.0,0.045454545454545456,0.00024658145251930155,0.6645331325301205,1.0,0.04476884161765154
S296,A,2.0666666666666673,0.66,0.5960174339307575,0.9253731343283582,0.0005844816568333362,0.649375,0.5497252560808497,0.9253195256417496
S297,C,0.581831831831832,0.1891891891891892,0.6087400280136357,0.006340764982614031,5.1959182316037296e-05,0.16385135135135134,0.5639057264125158,0.005626963511168181
S298,B,4.545454545454545,0.7647058823529411,0.4994724720772793,1.0,0.0014734763275183337,0.7573529411764706,0.442117251116081,1.0
S299,A,0.7598039215686274,0.45588235294117646,1.0,0.0549645390070922,0.00011578724951800002,0.4388786764705882,1.0,0.054285666734936
S300,A,45.303030303030305,0.7272727272727273,0.5519162703301814,0.7766233766233767,0.016090809237925694,0.71875,0.500570560273055,0.7764629125962396
S301,C,3.090277777777778,0.775,0.5145216893242143,1.0,0.0009515904483595828,0.76796875,0.4588909512981969,1.0
S302,A,1.1048689138576782,0.2808988764044944,0.6575678374075713,0.03871391076115486,0.0002395416626366132,0.25842696629213485,0.6183286921976756,0.03802336474618514
S303,B,5.8441558441558445,0.6428571428571429,0.5007739956627533,1.0,0.0019392437065010432,0.6316964285714286,0.44356791569514004,1.0
S304,A,2.6,0.88,0.6274971792714339,0.45614035087719296,0.0007757567938022353,0.87625,0.5848122510713305,0.4557496658172417
S305,C,1.9444444444444446,0.8,0.6600316964375577,1.0,0.0005406477712779633,0.7937500000000001,0.6210748837092911,1.0
S306,C,729.7222222222222,1.0,0.8193785023445448,1.0,0.2615515117600884,1.0,0.7986811673720502,1.0
S307,A,757.7131782945736,0.9941860465116279,0.20900819309073956,0.766755243520979,0.27159021292876867,0.9940043604651163,0.11836880298154523,0.7665876906572663
S308,B,864.8863636363636,1.0,0.5119024169726142,0.7354491673734955,0.3100268986268514,1.0,0.45597153772338167,0.735259125589606
S309,A,2.2839506172839505,0.6666666666666666,0.6268772905145091,0.032541776605101144,0.000662408564487332,0.65625,0.5841213295446952,0.031846796798055334
S310,B,4.271885521885522,0.8680555555555556,0.635634743568702,1.0,0.0013753632916678092,0.8639322916666667,0.5938822951470691,1.0
S311,B,1.231060606060606,0.3875,0.5713545270917605,0.34946236559139787,0.00028479916240621106,0.368359375,0.5222362380044413,0.34899504771791817
S312,A,2.103825136612022,0.5245901639344263,0.6009189969619664,0.5789473684210527,0.0005978082032614972,0.5097336065573771,0.5551884869825091,0.5786449025681872
S313,C,7.729468599033816,0.5507246376811594,0.45724315002525057,0.37684003925417076,0.0026153939354107247,0.5366847826086957,0.3950488903254883,0.37639238830779903
S314,C,9.869976359338063,1.0,0.5347356948632151,0.5422077922077922,0.0033830675261016996,1.0,0.48142127050532296,0.5418789342452003
S315,B,1.8648018648018647,0.46153846153846156,0.5647956913941611,0.07272727272727272,0.0005120846862847928,0.4447115384615385,0.5149258283180042,0.07206116042857579
S316,B,2.431289640591966,0.6511627906976745,0.5858629059953876,0.9857142857142858,0.000715250361732528,0.6402616279069768,0.5384071254243529,0.9857040234799921
S317,A,0.5686274509803922,0.24705882352941178,0.6566173882897055,0.0932475884244373,4.722355152363359e-05,0.2235294117647059,0.6172693315492217,0.09259621702586283
S318,A,5.389408099688473,0.9252336448598131,0.29909501145898226,1.0,0.0017761525744211162,0.9228971962616822,0.21877862874689488,1.0
S319,B,1.4084507042253518,0.43661971830985913,0.5245042788195617,0.04586518415566365,0.000348418503637564,0.41901408450704225,0.47001744116730965,0.045179775303709
S320,C,0.9408602150537636,0.3225806451612903,0.6176470588235294,0.1253731343283582,0.00018072143827196996,0.30141129032258057,0.5738334098173424,0.12474484052130516
S321,B,4.166666666666666,0.16666666666666666,0.9166666666666667,1.0,0.0013376275086483765,0.14062499999999997,0.9071175380371131,1.0
S322,B,1.6098484848484849,0.453125,0.54342862858286,0.3655913978494624,0.000420647981276168,0.43603515625,0.49111032353205264,0.36513566636954004
S323,A,1.858974358974359,0.46153846153846156,0.5175151053949552,0.02102973168963017,0.0005099947044560243,0.4447115384615385,0.46222738155015314,0.020326482131435848
S324,B,4.723707664884135,0.9264705882352942,0.6457989630868863,1.0,0.001537405183457137,0.9241727941176471,0.6052112279404314,1.0
S325,C,1.662112932604736,0.47540983606557374,0.5497694177382016,0.14570858283433133,0.000439392148907132,0.45901639344262296,0.49817770082248114,0.1450948971268707
S326,C,1.8369175627240146,0.4838709677419355,0.4325081085204399,0.06737880032867707,0.0005020842355987498,0.467741935483871,0.36747947170483625,0.0667088459205994
S327,B,1.8286311389759662,0.5862068965517241,0.6041285466629757,0.5223880597014925,0.000499112385278643,0.5732758620689655,0.5587658175187731,0.5220449641071974
S328,B,1.3513513513513513,0.10810810810810811,0.5185164837403926,0.5892857142857143,0.0003279403413716704,0.08023648648648649,0.46334350738311975,0.5889906750497719
S329,A,1086.9305555555557,1.0,0.8456675250491943,1.0,0.3896610234190239,1.0,0.8279826371889231,1.0
S330,B,862.7020202020201,1.0,0.4585392128314215,0.7899872817666782,0.30924350377136794,1.0,0.39649346837703653,0.7898364177863373
S331,C,1.3138138138138138,0.6756756756756757,0.5694991259569396,0.3181818181818182,0.00031447784580798096,0.6655405405405406,0.5201682273004706,0.3176920297268939
S332,A,9.967320261437909,0.9019607843137255,0.25290820749995746,0.7942708333333334,0.0034179790289902653,0.8988970588235294,0.16729930000395765,0.7941230464696775
S333,B,2.174975562072336,0.782258064516129,0.6174715517836266,0.11641595814257685,0.0006233256545902165,0.775453629032258,0.5736377915058466,0.11578122989067985
S334,C,2.8549382716049387,0.1388888888888889,0.8271888031894629,0.06690777576853527,0.0008671880803394523,0.11197916666666667,0.807386447025812,0.06623748299695
S335,B,1.4568764568764567,0.34615384615384615,0.6135268071602372,0.00417641162712997,0.00036578595827099303,0.32572115384615385,0.5692410203966234,0.003461055378598144
S336,A,5.1063829787234045,0.6595744680851063,0.4037253073026885,1.0,0.0016746481954619298,0.648936170212766,0.33539846243331867,1.0
S337,A,2.0,0.7333333333333333,0.6499283701435311,1.0,0.0005605722647122236,0.725,0.6098138218668485,1.0
S338,B,223.62596553773022,1.0,0.24334662426161005,0.7887718746725348,0.08004470397863828,1.0,0.1566420593066683,0.7886201375967286
S339,C,0.8487654320987655,0.6111111111111112,1.0,0.07678883071553229,0.00014769248410227316,0.5989583333333334,1.0,0.07612563606301244
S340,B,1082.2348484848485,1.0,0.8176891692422543,0.9966627906976744,0.3879769508944326,1.0,0.7967982543606565,0.9966603933920121
S341,A,1.7500000000000002,0.45,0.5694991259569397,0.04387186629526462,0.0004709120442580521,0.4328125,0.5201682273004707,0.04318502553066661
S342,C,7.777777777777778,0.975,0.5534679995819368,1.0,0.002632719581875299,0.97421875,0.5023001014714894,1.0
S343,C,0.5555555555555556,0.15714285714285714,0.6202041028867288,0.009327115256495669,4.253543542145467e-05,0.1308035714285714,0.576683464392593,0.008615459048883362
S344,B,1.8181818181818183,0.2,0.35865894637572887,0.23893805309734514,0.0004953648316546443,0.17500000000000002,0.28516796777806996,0.23839133937656834
S345,C,3.661616161616162,0.42424242424242425,0.4184355445568959,0.8529411764705882,0.0011564957501551012,0.40624999999999994,0.3517943390600662,0.8528355358234477
S346,B,146.7171717171717,1.0,0.8487171949766202,0.9405099150141643,0.052462066343375476,1.0,0.8313817674013252,0.940467179930845
S347,C,1.6505636070853462,0.4057971014492754,0.40189620022324934,0.7663551401869159,0.00043525008861847013,0.38722826086956524,0.333359758808534,0.7661872999064122
S348,A,774.0452261306534,0.9748743718592965,0.14058329106768117,0.5530581835807766,0.27744755296657264,0.9740891959798995,0.042103122667893414,0.552737120066276
S349,C,1.6666666666666667,0.6571428571428571,0.6263054725036091,0.875,0.00044102530410666156,0.6464285714285715,0.5834839871689299,0.8749102054499306
S350,A,0.8666666666666667,0.26666666666666666,0.6268446356751282,0.031630170316301706,0.00015411259865331258,0.24375,0.5840849328021748,0.03093453565104355
S351,C,1.566951566951567,0.9487179487179487,0.7522476379882183,1.0,0.0004052633928143994,0.9471153846153846,0.7238578079107036,1.0
S352,A,618.2708333333334,1.0,0.7200722262985899,0.9969876819708846,0.22158048736928293,1.0,0.687995430481878,0.9969855180529479
S353,B,2.5757575757575757,0.825,0.5697910655864112,1.0,0.0007670624693945579,0.8195312499999999,0.5204936201588288,1.0
S354,A,1.484375,0.359375,0.6141908632148604,0.02435897435897436,0.0003756480600254948,0.33935546875,0.5699811703314406,0.023658116383560565
S355,C,1.594650205761317,0.25925925925925924,0.47954057402435535,0.03263157894736842,0.00041519725706225003,0.23611111111111108,0.41990136596309485,0.031936663650409966
S356,C,754.0914351851852,1.0,0.6056859325000246,0.9826184659005218,0.2702913077863041,1.0,0.5605016634880278,0.98260597976425
S357,C,4.493464052287582,0.7941176470588235,0.372673175050113,1.0,0.0014548304112028496,0.7876838235294117,0.3007880805195221,1.0
S358,B,3.4343434343434343,0.6666666666666666,0.43794765720649353,1.0,0.0010749864588331269,0.65625,0.373542335791968,1.0
S359,C,2.4884259259259256,0.6875,0.5436832768431864,0.4648648648648649,0.0007357417694884289,0.677734375,0.49139415182029683,0.4644804471153784
S360,B,4.0638169777242625,0.8675496688741722,0.6577840555246479,0.9353348729792148,0.0013007414055115011,0.8634105960264901,0.6185696866500963,0.9352884203713266
S361,C,1898.611111111111,1.0,0.7727847155042534,0.9838897352542495,0.680762853616926,1.0,0.7467482197652476,0.9838781623424547
S362,C,1.8055555555555556,0.9857142857142858,0.6311601262952078,1.0,0.0004908365376923124,0.9852678571428573,0.5888949335226236,1.0
S363,A,2.0289855072463765,0.41304347826086957,0.47666996484848617,0.5833333333333334,0.0005709676525909679,0.3947010869565217,0.416701814992039,0.5830340181664353
S364,B,181.58459595959596,1.0,0.5442443742788744,0.9908026179813986,0.06496695012035501,1.0,0.49201954515503,0.9907960109831572
S365,C,240.9201388888889,1.0,0.7294287067708258,1.0,0.08624710155958847,1.0,0.6984240657807054,1.0
S366,B,1.2170889220069547,0.8032786885245902,1.0,0.7777777777777778,0.00027978834531674547,0.7971311475409836,1.0,0.7776181430220988
S367,B,166.25631313131314,1.0,0.6230346965390784,0.9527858176555717,0.05946960125008409,1.0,0.5798384144795541,0.9527519010454876
S368,C,3.981481481481482,0.43333333333333335,0.45487461962190767,0.6666666666666666,0.001271212530534176,0.415625,0.39240895110433105,0.6664272145331481
S369,C,3.0265339966832507,0.3880597014925373,0.42751361612310457,0.06919431279620854,0.0009287293224975118,0.3689365671641791,0.3619126627034031,0.06852566257313221
S370,A,1.9333333333333333,0.5,0.565497478375737,0.15718157181571815,0.0005366628725911112,0.484375,0.5157080327494714,0.1565761278033258
S371,B,1.1688311688311688,0.34285714285714286,0.5367541361426003,0.018698060941828253,0.0002624811421632896,0.3223214285714286,0.4836710040496046,0.017993136413028264
S372,A,1.2393162393162391,0.2564102564102564,0.6673288978651457,0.03638644918444166,0.0002877599699969665,0.2331730769230769,0.6292082681176928,0.03569423122255126
S373,A,0.7042253521126761,0.2112676056338028,0.6125741132772068,0.03880983182406209,9.58545023582077e-05,0.18661971830985916,0.5681791577563893,0.03811935471460186
S374,C,284.8611111111111,1.0,0.102808737276679,1.0,0.10200613058524874,1.0,0.0,1.0
S375,B,2.781917536015896,0.21311475409836064,0.25894109153594763,0.2248995983935743,0.0008409998593368949,0.1885245901639344,0.17402348946795004,0.22434280005900714
S376,B,3.9306104523495824,0.8768115942028986,0.6798940078900124,0.4779706275033378,0.001252968099787389,0.8729619565217391,0.6432132083650228,0.4775956243623268
S377,C,1.730019493177388,0.543859649122807,0.5728859329727749,0.8352941176470589,0.00046374621767204615,0.5296052631578948,0.523943126986358,0.8351758001222614
S378,B,1.3498622589531681,0.38181818181818183,0.5374790899740202,0.22580645161290322,0.00032740629196087944,0.36250000000000004,0.48447903000966513,0.22525030472215055
S379,C,9.346846846846848,0.972972972972973,0.33888226348155837,1.0,0.003195451896437517,0.9721283783783784,0.2631250838180315,1.0
S380,C,2.361111111111111,0.5,0.5132150537189418,0.04228855721393035,0.0006900814720349158,0.484375,0.45743458891532407,0.0416005790691197
S381,A,10.46875,0.875,0.4033936426070029,0.9757281553398058,0.003597812232597284,0.87109375,0.33502879243154127,0.9757107195048409
S382,C,1.0510510510510511,0.40540540540540543,0.6194052972246166,0.11475409836065574,0.00022024037686215505,0.3868243243243243,0.5757931239542705,0.11411817630114757
S383,C,6.004901960784314,0.7941176470588235,0.46603341429183365,1.0,0.001996893835517285,0.7876838235294117,0.4048464269621038,1.0
S384,C,2.6871980676328504,0.41304347826086957,0.38211095192434424,0.8317757009345794,0.0008070295856707917,0.3947010869565217,0.3113073279379421,0.8316548559326168
